grantee_name,grantee_city,grantee_state,grantee_zip,grantee_country,grant_amount,grant_purpose_raw,relationship,foundation_status,grant_bucket,region_id,region_name,region_rule_source,region_relevant,foundation_name,foundation_ein,tax_year,grantee_ein,cash_grant_amount,non_cash_amount,irc_section,source_file,foundation_country,source_system,grant_amount_cash,grant_amount_in_kind,currency,fiscal_year,reporting_period
Association of Black Foundation Executives Inc,New York,NY,100053304,US,50000.0,To support training for community foundations to address racial equity.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Asylum Seeker Advocacy Project Inc,New York,NY,100031502,US,50000.0,To provide legal support and information to immigrants throughout the migration process.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Au Sable Institute,Mancelona,MI,49659,US,1500.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Ave Maria Communications,Ann Arbor,MI,481060504,US,6000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Bakhita Charities for Southern Africa,Oxford,MI,483716240,US,150.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Beautiful You by Profile,Comstock Park,MI,49321,US,750.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Beckwith Hills CRC,Grand Rapids,MI,49505,US,375.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Beecher Community School District,Flint,MI,48505,US,250000.0,To increase educational opportunities and outcomes for Flint kids.,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Benzie Area Historical Society,Benzonia,MI,49616,US,3000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Berrien County Regional Educational Service Agency,Berrien Springs,MI,491031602,US,500000.0,"To develop and pilot a streamlined, high-quality, cost-effective teacher certification pathway for afterschool professionals.",NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Bharatiya Temple of Flint,Flint,MI,48532,US,1500.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Big Brothers Big Sisters of Flint and Genesee County,Flint,MI,48503,US,5700.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Bloomington Community Park and Recreation Foundation Inc,Bloomington,IN,47402,US,3000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Boys and Girls Club of Greater Flint,Flint,MI,485062511,US,10500.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Boys and Girls Club of Greater Flint,Flint,MI,485062511,US,131000.0,To provide youth development programs and activities for Flint-area children ages 7-17.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Brighton Area Historical Society,Brighton,MI,48116,US,150.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Buckham Fine Arts Project,Flint,MI,485021201,US,375.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Buckham Fine Arts Project,Flint,MI,485021201,US,30000.0,To support an organization dedicated to providing an exhibition/performance venue in downtown Flint.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Buffalo Niagara Waterkeeper Inc,Buffalo,NY,142031321,US,100000.0,To provide capacity support to enable greater collaboration among New York groups addressing water and climate issues in the Great Lakes.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Calvin University,Grand Rapids,MI,495464388,US,15150.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Camp Josh,Ontonagon,MI,49953,US,300.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Canaan Baptist Church,Flint,MI,48505,US,3630.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Canadian Environmental Law Association,Toronto,ON,M5J2H7,CA,100000.0,To protect and restore the waters of the Great Lakes and St. Lawrence River Basin.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Cancer Research Institute Inc,New York,NY,100063111,US,1950.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Cancer Support Community of Greater Ann Arbor,Ann Arbor,MI,481059749,US,4500.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Cantata Academy,Royal Oak,MI,48068,US,3000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Cares of Farmington Hills Inc,Farmington Hills,MI,48336,US,1500.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Carman-Ainsworth Community Schools,Flint,MI,485324742,US,250000.0,To increase educational opportunities and outcomes for Flint kids.,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Carnegie Hall Corp,New York,NY,10019,US,15000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Carriage Town Ministries,Flint,MI,485010318,US,3600.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Catholic Charities of Shiawassee and Genesee Counties,Flint,MI,485031570,US,9550.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Catholic Charities of Shiawassee and Genesee Counties,Flint,MI,485031570,US,290000.0,"To support programs that provide meals for low-income individuals and families, shelter from the cold during the winter months, and transportation for critically ill children.",NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Catholic Charities West Michigan,Grand Rapids,MI,49503,US,750.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Catholic Near East Welfare Assoc Inc,New York,NY,100224195,US,300.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Center for Neighborhood Technology,Chicago,IL,606023296,US,35000.0,To advance sustainable technical solutions to complex water infrastructure problems in Great Lakes cities.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Child Family Services of Northwestern Michigan,Traverse City,MI,49684,US,150.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Children's Hospital of Michigan Foundation,Detroit,MI,48202,US,10000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Chinmaya Education Foundation Inc,Flint,MI,48507,US,5000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Chinmaya Mission Flint,Flint,MI,48532,US,1500.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Chinmaya Seva Samiti of Greater Flint,Flint,MI,48532,US,5000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Christ Memorial Reformed Church,Holland,MI,49423,US,19000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Christ the King Parish,Acme,MI,49610,US,3600.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Christ the King Parish Flint,Flint,MI,485034338,US,1650.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Christ the Redeemer Parish,Lake Orion,MI,48360,US,9000.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Church World Service Inc,Elkhart,IN,46515,US,150.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Circle of Blue,Traverse City,MI,496842491,US,100000.0,To support a provider of nonprofit journalism to increase coverage of drinking water and Great Lakes issues and to support collaboration with other media content providers.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Citizens Campaign Fund for the Environment,Farmingdale,NY,117352619,US,200000.0,To provide general operating support to a New York organization that leads efforts to protect the Great Lakes.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
City of Fenton,Fenton,MI,48430,US,150000.0,For the general purposes or other charitable purposes of the organization.,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
City of Flint,Flint,MI,485021420,US,120000.0,To provide policing and public safety services to downtown events and festivals.,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
City of Flint,Flint,MI,485021420,US,750000.0,To support capacity building efforts to recover from the water crisis.,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
City of Flint,Flint,MI,485021420,US,620000.0,To provide support for the maintenance of city parks and parks properties.,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
City of Flint,Flint,MI,485021420,US,72000.0,To implement pedestrian-friendly audible crosswalk assists to better serve people of all abilities in the city of Flint's downtown.,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
City of St Paul,St Paul,MN,55102,US,338250.0,To expand children's savings account policies and initiatives across the Great Lakes region.,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
City Rescue Mission of Saginaw Inc,Saginaw,MI,486060548,US,1050.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Claras Hope,Fenton,MI,48430,US,750.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Clarkston United Methodist Church,Clarkston,MI,48346,US,18300.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Clean Wisconsin Inc,Madison,WI,537032687,US,290000.0,"To support a leading statewide conservation policy organization, including its work on clean water.",NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Cleveland Foundation,Cleveland,OH,441152063,US,30000.0,To create a learning exchange cohort among Northeast Ohio community foundations regarding use of the Sustainable Development Goals.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Communities First Inc,Flint,MI,485035021,US,2750.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Communities First Inc,Flint,MI,485035021,US,25000.0,To build organizational capacity for low-income housing development.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Communities First Inc,Flint,MI,485035021,US,900000.0,To support the improvement of vacant and abandoned properties for neighborhood development and restabilization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Communities First Inc,Flint,MI,485035021,US,550000.0,To support the improvement of vacant and abandoned properties for neighborhood development and restabilization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Communities First Inc,Flint,MI,485035021,US,3000000.0,"To support the renovation of a historic building in downtown Flint, contributing to blight remediation and economic development.",NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Communities First Inc,Flint,MI,485035021,US,500000.0,"To support the renovation of a historic building in downtown Flint, contributing to blight remediation and economic development.",NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Cats and Friends,Owosso,MI,48867,US,450.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Economic Development Association of Michigan,Lansing,MI,489101647,US,75000.0,To broaden the implementation of Children's Savings Accounts in Michigan.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,192890.0,For the general purposes or other charitable purposes of the organization.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,40000.0,To provide support to neighborhood organizations and groups for arts and culture projects.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,150000.0,To support a community foundation's efforts to establish a framework to adopt the Sustainable Development Goals as a framework to evaluate its efforts and communicate impact.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,125000.0,To increase access to capital and capacity building for Black and Black-serving nonprofits and leaders.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,905000.0,To increase educational opportunities and outcomes for Flint kids.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,50000.0,To support block clubs and other neighborhood groups and organizations to implement projects that aim to increase public safety in Flint.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,537000.0,To increase educational outcomes and support Flint kids thriving.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,6680000.0,"To support the delivery of a full-service community schools strategy, including an afterschool program, to ensure Flint kids have opportunities to thrive.",NONE,NC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,550000.0,To support the research and evaluation of initiatives to ensure they best serve Flint kids.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Greater Flint,Flint,MI,485021856,US,100000.0,"To implement community based violence prevention training, strategies and programming in Flint.",NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
Community Foundation of Wabash County Inc,North Manchester,IN,469621823,US,300000.0,To implement a county-wide children's savings account initiative and model how children's savings account initiatives can complement traditional scholarship programs.,NONE,PC,3a,great_lakes,Great Lakes,preset,True,CHARLES STEWART MOTT FOUNDATION,38-1211227,2023.0,,,,,,US,IRS_990,,,USD,,
