foundation_name,foundation_ein,tax_year,grantee_name,grantee_city,grantee_state,grant_amount,grant_purpose_raw,grant_bucket,region_relevant,source_file,grantee_country,foundation_country,source_system,grant_amount_cash,grant_amount_in_kind,currency,fiscal_year,reporting_period,grantee_zip,relationship,foundation_status,region_id,region_name,region_rule_source,grantee_ein,cash_grant_amount,non_cash_amount,irc_section
The Joyce Foundation,36-6079185,2023,Illinois PIRG Education Fund,Chicago,IL,100000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,60661,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Impact for Equity Inc,Chicago,IL,225000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,60602,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Impact for Equity Inc,Chicago,IL,5000.0,President's Discretionary Fund,3a,True,,US,US,IRS_990,,,USD,,,60602,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Independent Curators International,New York,NY,80000.0,Culture,3a,True,,US,US,IRS_990,,,USD,,,10013,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Indiana Latino Institute Inc,Indianapolis,IN,100000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,46202,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Indiana Philanthropy Alliance Inc,Indianapolis,IN,3150.0,Membership Grants,3a,True,,US,US,IRS_990,,,USD,,,46204,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Inner-City Muslim Action Network,Chicago,IL,60000.0,Culture,3a,True,,US,US,IRS_990,,,USD,,,60629,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,InnovateEDU Inc,Brooklyn,NY,125000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,11202,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Inside Climate News,Brooklyn,NY,150000.0,Journalism,3a,True,,US,US,IRS_990,,,USD,,,11241,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,International Latino Cultural Center of Chicago,Chicago,IL,30000.0,Culture,3a,True,,US,US,IRS_990,,,USD,,,60605,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Investigative Project on Race and Equity,Chicago,IL,75000.0,Journalism,3a,True,,US,US,IRS_990,,,USD,,,60626,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ithaka Harbors Inc,New York,NY,80000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,10006,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Joyce Foundation Employee Matching,Chicago,IL,89241.0,Employee Matching,3a,True,,US,US,IRS_990,,,USD,,,60654,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Just Roots,Chicago,IL,25000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60616,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,JustLeadershipUSA Inc,New York,NY,25000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,10037,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,KnowledgeWorks Foundation - College in High School Alliance,Cincinnati,OH,350000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,45202,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ladies of Virtue NFP,Chicago,IL,25000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60605,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Latino Policy Forum,Chicago,IL,225000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,60601,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Law Forward Inc,Madison,WI,100000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,53701,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Lead With Love Corporation,Chicago,IL,10000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60620,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,League of Women Voters of Ohio Education Fund,Columbus,OH,125000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,43215,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,League of Women Voters of Ohio Education Fund,Columbus,OH,100000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,43215,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,League of Women Voters of Wisconsin Inc,Madison,WI,145000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,537032500,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Legal Action Chicago LLC,Chicago,IL,125000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60603,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Little Village Environmental Justice Organization,Chicago,IL,188000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,60623,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Live Free Illinois,Chicago,IL,50000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,60653,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Loyola University of Chicago,Chicago,IL,25000.0,President's Discretionary Fund,3a,True,,US,US,IRS_990,,,USD,,,60611,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,LYTE Collective,Chicago,IL,30000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60639,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Mandala Arts,Chicago,IL,75000.0,Culture,3a,True,,US,US,IRS_990,,,USD,,,60659,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Marquette University - Diedrich College of Communication,Milwaukee,WI,100000.0,Journalism,3a,True,,US,US,IRS_990,,,USD,,,532011881,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,MDRC,New York,NY,150000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,10281,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Metropolitan Planning Council,Chicago,IL,250000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,60603,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan Community College Association Foundation,Lansing,MI,60000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,48933,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan Community College Association Foundation,Lansing,MI,25000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,48933,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan Department of Health and Human Services,Lansing,MI,400000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,48933,NONE,GOV,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan Environmental Council,Lansing,MI,260000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,48933,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan League of Conservation Voters Education Fund,Ann Arbor,MI,300000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,48104,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan League of Conservation Voters Education Fund,Ann Arbor,MI,200000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,48104,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan Municipal League Foundation,Ann Arbor,MI,250000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,48105,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan Municipal League Foundation - Growing Michigan Together Council,Ann Arbor,MI,100000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,48105,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan State University - College of Education,East Lansing,MI,125000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,488241034,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan State University - Institute for Public Policy and Social Research,East Lansing,MI,100000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,48824,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Michigan Voices,Detroit,MI,100000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,48201,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Midwest Energy Efficiency Alliance,Chicago,IL,200000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,60606,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Mikva Challenge Grant Foundation Inc,Chicago,IL,75000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,60604,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Mikva Challenge Grant Foundation Inc,Chicago,IL,60000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,60604,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Mikva Challenge Grant Foundation Inc,Chicago,IL,5000.0,President's Discretionary Fund,3a,True,,US,US,IRS_990,,,USD,,,60604,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Milwaukee Water Commons Inc,Milwaukee,WI,75000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,53205,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minneapolis - St Paul Regional Economic Development Partnership,St Paul,MN,150000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,55101,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minneapolis Foundation - Midwest Environmental Justice Network,Minneapolis,MN,400000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,55402,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minneapolis Foundation - Midwest Environmental Justice Network,Minneapolis,MN,30000.0,President's Discretionary Fund,3a,True,,US,US,IRS_990,,,USD,,,55402,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota Center for Environmental Advocacy,St Paul,MN,200000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,55104,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota Center for Environmental Advocacy,St Paul,MN,80000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,55104,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota Council on Foundations,Minneapolis,MN,76500.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,554012575,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota Council on Foundations,Minneapolis,MN,6500.0,Membership Grants,3a,True,,US,US,IRS_990,,,USD,,,554012575,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota Education Equity Partnership,St Paul,MN,125000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,55114,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota Environmental Partnership,St Paul,MN,150000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,55103,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota Justice Research Center,Roseville,MN,200000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,55113,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota State College Student Association,West Saint Paul,MN,75000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,55118,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Minnesota Voice,St Paul,MN,100000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,55114,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,MinnPost,Minneapolis,MN,75000.0,Journalism,3a,True,,US,US,IRS_990,,,USD,,,55414,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,National Cambodian Museum & Killing Fields Memorial,Chicago,IL,40000.0,Culture,3a,True,,US,US,IRS_990,,,USD,,,60625,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,National Center for Teacher Residencies Inc,Chicago,IL,125000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,60642,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,National Museum of Mexican Art,Chicago,IL,75000.0,Culture,3a,True,,US,US,IRS_990,,,USD,,,606082706,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,National Public Housing Museum,Chicago,IL,75000.0,Culture,3a,True,,US,US,IRS_990,,,USD,,,60654,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Natural Resources Defense Council Inc,New York,NY,300000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,10011,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Natural Resources Defense Council Inc,New York,NY,125000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,10011,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,NeighborSpace,Chicago,IL,25000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60612,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,NEO Philanthropy Inc - Funders' Committee of Civic Participation,New York,NY,125000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,10018,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,NEO Philanthropy Inc - Funders' Committee of Civic Participation,New York,NY,15000.0,Membership Grants,3a,True,,US,US,IRS_990,,,USD,,,10018,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,NEO Philanthropy Inc - State Infrastructure Fund,New York,NY,250000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,10018,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,NEO Philanthropy Inc - Students Learn Students Vote,New York,NY,200000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,10018,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,New Leaders,New York,NY,25000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,10011,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,New Life Centers,Chicago,IL,50000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60632,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,New Moms Inc,Chicago,IL,15000.0,President's Discretionary Fund,3a,True,,US,US,IRS_990,,,USD,,,60651,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,New Moms Inc,Chicago,IL,5000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60651,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,New York University - The Policing Project,New York,NY,86830.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,10012,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,New York University - The Policing Project,New York,NY,50000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,10012,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Northern Illinois University - Education Systems Center,Dekalb,IL,200000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,60115,NONE,GOV,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Northwest Side Housing Center,Chicago,IL,40000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60639,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Northwestern University,Evanston,IL,100000.0,Journalism,3a,True,,US,US,IRS_990,,,USD,,,60208,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Northwestern University,Evanston,IL,203386.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,60208,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Northwestern University,Evanston,IL,50000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,60208,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Northwestern University - Children and Family Justice Center,Chicago,IL,150000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,60611,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Environmental Council,Columbus,OH,360000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,43212,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Environmental Council,Columbus,OH,164000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,43212,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Environmental Council,Columbus,OH,20000.0,President's Discretionary Fund,3a,True,,US,US,IRS_990,,,USD,,,43212,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Mayors Alliance Foundation,Columbus,OH,125000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,43215,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Organizing Collaborative - Ohio Student Association,Youngstown,OH,75000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,44503,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio State University Foundation - Ohio Sea Grant College Program,Columbus,OH,50000.0,Environment,3a,True,,US,US,IRS_990,,,USD,,,432710811,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Voice,Columbus,OH,200000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,43216,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Voice,Columbus,OH,100000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,43216,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Voice,Columbus,OH,50000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,43216,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Ohio Voice - Honesty for Ohio Education,Hudson,OH,75000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,44236,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,One Aim Illinois,Chicago,IL,200000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,60601,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,One Solution Foundation Inc,Chicago,IL,25000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60615,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Organized Communities Against Deportations,Chicago,IL,60000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60625,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,P33,Chicago,IL,150000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60603,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Partnership for College Completion,Chicago,IL,150000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,60604,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Peace Runners 773 NFP CO,Chicago,IL,10000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,60624,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Philanthropy Ohio,Columbus,OH,7761.0,Membership Grants,3a,True,,US,US,IRS_990,,,USD,,,43215,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Policy Innovators in Education Network Inc,Minneapolis,MN,162500.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,55437,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Policy Matters Ohio,Cleveland,OH,125000.0,Education & Economic Mobility,3a,True,,US,US,IRS_990,,,USD,,,44114,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Praize Productions Inc,Chicago,IL,25000.0,President's Discretionary Fund,3a,True,,US,US,IRS_990,,,USD,,,60637,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Progress Michigan Education,Detroit,MI,45000.0,Gun Violence Prevention & Justice Reform,3a,True,,US,US,IRS_990,,,USD,,,48201,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Promote the Vote Fund,West Bloomfield,MI,200000.0,Democracy,3a,True,,US,US,IRS_990,,,USD,,,48322,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Promote the Vote Fund,West Bloomfield,MI,100000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,48322,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,ProPublica Inc,New York,NY,200000.0,Journalism,3a,True,,US,US,IRS_990,,,USD,,,10013,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Protect Minnesota,Minneapolis,MN,300000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,55411,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Public Agenda,Brooklyn,NY,305000.0,Mission Fund,3a,True,,US,US,IRS_990,,,USD,,,11205,NONE,PC,great_lakes,Great Lakes,preset,,,,
The Joyce Foundation,36-6079185,2023,Public Media Institute,Chicago,IL,75000.0,Culture,3a,True,,US,US,IRS_990,,,USD,,,60608,NONE,PC,great_lakes,Great Lakes,preset,,,,
